Title                                                           12.02.2026 11:14
________________________________________________________________________________

Title


Curve Name:
  $D60-TN200-V70-TB60
  Sample Weight
Curve Values:
          Index              t             Ts             Tr          Value
                           [s]           [°C]           [°C]           [mg]
            571            571        125.084        125.167        2.65825
            572            572        125.244        125.333        2.65828
            573            573        125.406          125.5        2.65831
            574            574        125.563        125.667        2.65834
            575            575        125.717        125.833        2.65837
            576            576        125.866            126         2.6584
            577            577        126.028        126.167        2.65843
            578            578        126.189        126.333        2.65846
            579            579        126.353          126.5        2.65847
            580            580        126.498        126.667        2.65849
            581            581        126.667        126.833         2.6585
            582            582         126.82            127        2.65852
